diff_window_id,ax_max,ax_min,ax_mean,ay_max,ay_min,ay_mean,az_max,az_min,az_mean,gx_max,gx_min,gx_mean,gy_max,gy_min,gy_mean,gz_max,gz_min,gz_mean,activity
26,0.030396,-0.03955,5.554499999999796e-05,0.161377,-0.213867,0.0009020899999999,0.05957,-0.052735,2.075500000000015e-05,15.136723,-1.89209,0.07232668,0.854492,-2.0141600000000004,-0.05493162,5.126954,-4.272461,-0.1013183799999999,riding
27,0.041259,-0.03955,-0.0002038699999999,0.208984,-0.213867,-0.0021014349999999,0.061524,-0.062622,0.00144655,1.831055,-1.89209,-0.0115967,1.464844,-2.0141600000000004,-0.018310555,5.310059,-3.78418,-0.01892091,riding
28,0.041259,-0.03955,0.000428465,0.208984,-0.213867,0.0020129149999999,0.061524,-0.062622,-0.0003832849999999,1.953125,-1.89209,0.0192261149999999,1.464844,-2.0141600000000004,-0.15624998,5.310059,-3.0517570000000003,-0.06286626,riding
29,0.041259,-0.03955,0.0001818599999999,0.208984,-0.213867,-0.0002496349999999,0.076293,-0.065796,0.002285165,1.953125,-1.89209,0.0030517699999999,4.028321,-2.0141600000000004,0.235290535,5.310059,-3.0517570000000003,0.10925295,riding
30,0.041259,-0.03125,0.0009484699999999,0.208984,-0.168701,0.001098625,0.190552,-0.1364739999999999,0.0078295899999999,4.516602,-3.417969,0.057678215,4.028321,-9.277346,-0.675354205,5.310059,-4.577638,-0.1666260149999999,riding
31,0.017822,-0.019654,3.784999999999816e-05,0.099731,-0.0948489999999999,-0.001104105,0.190552,-0.141602,0.0038806049999999,4.516602,-4.577637,-0.036621055,7.629397,-9.277346,0.4638672350000001,3.112794,-4.577638,0.13092041,riding
32,0.0151369999999999,-0.013306,-7.995499999999878e-05,0.084839,-0.0930179999999999,-8.481499999999975e-05,0.190552,-0.141602,-0.00288028,5.004883,-4.577637,-0.018005395,7.629397,-9.277346,0.2206420749999999,3.112794,-4.577638,0.057983435,riding
33,0.0151369999999999,-0.013306,-0.0003240799999999,0.084839,-0.0930179999999999,-0.00225341,0.190552,-0.141602,0.0020263449999999,5.004883,-4.577637,0.0061035049999999,7.629397,-9.277346,-0.1052856549999999,2.990723,-4.577638,-0.0033569399999999,riding
34,0.0159909999999999,-0.013306,-0.0003204299999999,0.0993649999999999,-0.082275,0.001695565,0.130616,-0.141602,-0.007864395,5.004883,-4.577637,-0.069274905,7.629397,-5.004883,0.72082537,2.990723,-3.051759,0.271911685,riding
35,0.0159909999999999,-0.013306,-0.000531625,0.0993649999999999,-0.073486,-0.0004815849999999,0.110596,-0.112183,-0.00574705,5.004883,-1.708985,0.0701904099999999,4.760744,-5.004883,-0.50170906,2.990723,-3.051759,-0.181274475,riding
36,0.0159909999999999,-0.0131839999999999,-0.000153815,0.0993649999999999,-0.073486,-0.00053771,0.110596,-0.11084,0.002612315,1.892091,-1.403809,0.0070190299999999,4.760744,-3.356935,-0.01708987,2.990723,-3.051759,0.008239745,riding
37,0.0159909999999999,-0.0131839999999999,0.00030944,0.0993649999999999,-0.0634759999999999,0.0032336299999999,0.062622,-0.11084,-0.004326165,1.525879,-1.403809,-0.0161743149999999,2.563476,-3.356935,-0.15625,2.563477,-3.051759,-0.220642135,riding
38,0.0140379999999999,-0.0111089999999999,-0.00031921,0.071289,-0.055542,-0.00095155,0.05896,-0.040283,-0.001168225,0.976563,-1.220703,-0.0027465849999999,1.037598,-0.8544930000000001,0.05371098,2.563477,-2.990723,-0.0738525199999999,riding
39,0.0140379999999999,-0.008789,-0.0002325249999999,0.071289,-0.045655,-0.00078918,0.05896,-0.040283,-0.0009949,1.037598,-1.098633,-0.0122070549999999,1.037598,-1.159668,-0.01129147,2.563477,-1.89209,0.050659195,riding
40,0.02417,-0.0086669999999999,0.00040405,0.1278069999999999,-0.0400389999999999,0.001991555,0.059937,-0.0559079999999999,-0.001557615,1.892091,-1.831056,-0.0128173749999999,1.647949,-1.159668,0.0280761699999999,2.441407,-3.051757,0.10070802,riding
41,0.0275879999999999,-0.022827,-0.00047546,0.143555,-0.137695,-0.00434509,0.137817,-0.090698,0.00281129,2.319336,-3.112793,-0.0341796949999999,3.479004,-4.211425,-0.0366210949999999,6.8359380000000005,-3.295898,0.31951909,riding
42,0.041259,-0.022827,0.001494755,0.212158,-0.137695,0.007456665,0.137817,-0.113891,-0.00066161,3.295899,-3.112793,0.0518799099999999,3.479004,-4.211425,-0.145263725,6.8359380000000005,-8.056642,-0.1342773649999999,riding
43,0.041259,-0.024903,0.0001733299999999,0.212158,-0.137695,-0.00115052,0.137817,-0.113891,0.0035064899999999,3.295899,-3.112793,0.0201416149999999,3.479004,-4.211425,0.11688235,6.8359380000000005,-8.056642,-0.0775146699999999,riding
44,0.041259,-0.0399169999999999,-0.00108153,0.212158,-0.2065429999999999,-0.00599791,0.137817,-0.113891,0.0002838149999999,3.295899,-3.112793,0.03997804,3.479004,-4.211425,-0.0204467999999999,6.8359380000000005,-8.056642,-0.071105955,riding
45,0.041259,-0.0399169999999999,0.00114807,0.212158,-0.2065429999999999,0.00853882,0.123413,-0.216675,-0.01000916,3.295899,-2.868653,0.0164795049999999,5.737306,-5.92041,0.1678467299999999,4.882814000000001,-8.056642,-0.12817383,riding
46,0.022583,-0.0399169999999999,-0.000814835,0.127685,-0.2065429999999999,-0.00467833,0.17041,-0.216675,0.004050925,3.1738280000000003,-3.54004,-0.072326675,5.737306,-5.92041,-0.010986335,4.882814000000001,-5.249023,0.18432619,riding
47,0.022583,-0.0399169999999999,-1.2829999999999232e-05,0.127685,-0.2065429999999999,0.002813745,0.17041,-0.216675,-0.007102045,3.1738280000000003,-3.54004,-0.0082397399999999,6.591799,-5.92041,-0.1583862849999999,4.882814000000001,-5.249023,0.0912476149999999,riding
48,0.022583,-0.026245,0.00185545,0.101807,-0.137207,0.010692115,0.17041,-0.216675,-0.0004388549999999,3.1738280000000003,-3.54004,-0.015258795,6.591799,-5.92041,-0.0506591649999999,4.516603,-3.601076,-0.07781985,riding
